longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote,Afiliacion1,Afiliacion2
Academic Search Ultimate,asn,182191634,A Systematic Literature Review of 10 years of Research on Program Synthesis and Natural Language Processing.,"Program synthesis is the process of automatically generating software from a requirement specification. This paper presents a systematic literature review focused on program synthesis from specifications expressed in natural language. The research problem centers on the complexity of automatically generating accurate and robust code from high-level, ambiguous natural language descriptions – a barrier that limits the broader adoption of automatic code generation in software development. To address this issue, the study systematically examines research published between 2014 and 2024, focusing on works that explore various approaches to program synthesis from natural language inputs. The review follows a rigorous methodology, incorporating search strings tailored to capture relevant studies from five major data sources: IEEE, ACM, Springer, Elsevier, and MDPI. The selection process applied strict inclusion and exclusion criteria, resulting in a final set of 20 high-quality studies. The findings reveal significant advancements in the field, particularly in the integration of large language models (LLMs) with program synthesis techniques. The review also highlights the challenges and concludes by outlining key trends and proposing future research directions aimed at overcoming these challenges and expanding the applicability of program synthesis across various domains.",20241222,"Ramírez-Rueda, Rolando ; Benítez-Guerrero, Edgard ; Mezura-Godoy, Carmen ; Bárcenas, Everardo",Literature Review,Academic Journal,Dec2024,,Programming & Computer Software,"Language models ; Software requirements specifications ; Computer software development ; Natural languages ; Research institutes ; Custom Computer Programming Services ; Computer systems design and related services (except video game design and development) ; Research and Development in Biotechnology ; Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology) ; Research and Development in the Social Sciences and Humanities",JOUR,,,0361-7688,,,,,eng,Springer Nature,741,725,17,50,8,10.1134/S0361768824700737,,N2T,,https://research.ebsco.com/plink/057d1322-bc7c-3c50-995f-86aa0e403c5d,,,,,"Rolando Ramírez-Rueda — Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, Mexico | Edgard Benítez-Guerrero — Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, Mexico | Carmen Mezura-Godoy — Facultad de Estadística e Informática, Universidad Veracruzana, Xalapa, Mexico | Everardo Bárcenas — Facultad de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México, México",
Academic Search Ultimate,asn,189604943,Assessing User Experience with Piezoresistive Force Sensors: Interpreting Button Press Impulse and Duration.,"As robotic systems become increasingly integrated into daily life, the need for user experience (UX) assessment methods that are both privacy-conscious and suitable for embedded hardware platforms has grown. Traditional UX evaluations relying on vision, audio, or lengthy questionnaires are often intrusive, computationally demanding, or impractical for low-power devices. In this study, we introduce a novel sensor-based method for assessing UX through direct physical interaction. We designed a robot lamp with a force-sensing button interface and conducted a user study involving controlled robot errors. Participants interacted with the lamp during a reading task and rated their UX on a 7-point Likert scale. Using force and time data from button presses, we correlated force and time data to user experience and demographic information. Our results demonstrate the potential of bodily interaction metrics as a viable alternative for UX assessment in human-robot interaction, enabling real-time, embedded, and privacy-aware evaluation of user satisfaction in robotic systems.",20251101,"Gomez-Monroy, Carlos Gilberto ; Borja, Vicente ; Ramirez-Reivich, Alejandro ; Corona-Lira, Maria del Pilar",Article,Academic Journal,Nov2025,true,Sensors (14248220),User experience ; Human-robot interaction ; Embedded computer systems ; Robot control systems ; Piezoresistive devices ; Human research subjects ; Tactile sensors ; Computer and peripheral equipment manufacturing ; Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ; Electronic Computer Manufacturing,JOUR,,,1424-8220,,,,,eng,MDPI,,6685,,25,21,10.3390/s25216685,,1XDI,,https://research.ebsco.com/plink/bb93d2d3-8443-3209-b9fb-2c10c87960c7,,,,,"Carlos Gilberto Gomez-Monroy — Postgraduate School of Engineering, Universidad Nacional Autónoma de México, Ciudad Universitaria, Ciudad de México 04510, Mexico | Vicente Borja — Department of Mechanical Engineering, Universidad Nacional Autónoma de México, Ciudad Universitaria, Ciudad de México 04510, Mexico | Alejandro Ramirez-Reivich — Department of Mechanical Engineering, Universidad Nacional Autónoma de México, Ciudad Universitaria, Ciudad de México 04510, Mexico | Maria del Pilar Corona-Lira — Department of Mechanical Engineering, Universidad Nacional Autónoma de México, Ciudad Universitaria, Ciudad de México 04510, Mexico",
Academic Search Ultimate,asn,182191637,Merging Distinct Sources Databases to Improve Software Estimation Models.,"Context. For more than six decades, software cost/effort estimation has been a relevant topic for research due to its impact on the industry. Although many estimation models exist, regression-based estimation approaches have been predominantly used in the literature. However, some problems have been observed both in industry and academia: the lack of datasets with a high or at least enough number of data points and the arbitrary combination of different source databases belonging to practitioners in order to create larger datasets. Objective. Propose the application of the Kruskal–Wallis test to validate the integration of distinct source databases (independent groups), thereby avoiding the mixing of unrelated data, increasing the number of data points, and improving the estimation models. Method.We conducted a case study using real data from an international company, specifically data from their Mexico office. This office provides software development services for a technological tower identified as ""Microservices and APIs."" The data were collected in 2020. Results: The quality criteria in the final estimation model were improved. The MMRE was reduced by 25.4% (from 78.6 to 53.2%), the standard deviation was reduced by 97.2% (from 149.7 to 52.5%), and the Pred (25%) indicator increased by 3.2 percentage points. Additionally, the number of data points increased significantly, and linear regression constraints was accomplished. The application of the Kruskal–Wallis test to validate the integration of distinct source databases (independent groups) proved useful in improving the estimation models.",20241222,"Valdés-Souto, Francisco ; Valeriano-Assem, Jorge",Article,Academic Journal,Dec2024,true,Programming & Computer Software,Database management software ; Software as a service ; Information storage & retrieval systems ; Computer software development ; Systems theory ; Custom Computer Programming Services ; Computer systems design and related services (except video game design and development),JOUR,,,0361-7688,,,,,eng,Springer Nature,795,786,10,50,8,10.1134/S0361768824700762,,N2T,,https://research.ebsco.com/plink/510f7a25-158a-3c52-9d4b-31495c71ff8b,,,,,"Francisco Valdés-Souto — National Autonomous University of Mexico Science Faculty, CDMX, México | Jorge Valeriano-Assem — SPINGERE, CDMX, México",
Academic Search Ultimate,asn,182450698,"Comparison of Manual, Automatic, and Voice Control in Wheelchair Navigation Simulation in Virtual Environments: Performance Evaluation of User and Motion Sickness.","Mobility is essential for individuals with physical disabilities, and wheelchairs significantly enhance their quality of life. Recent advancements focus on developing sophisticated control systems for effective and efficient interaction. This study evaluates the usability and performance of three wheelchair control modes manual, automatic, and voice controlled using a virtual reality (VR) simulation tool. VR provides a controlled and repeatable environment to assess navigation performance and motion sickness across three scenarios: supermarket, museum, and city. Twenty participants completed nine tests each, resulting in 180 trials. Findings revealed significant differences in navigation efficiency, distance, and collision rates across control modes and scenarios. Automatic control consistently achieved faster navigation times and fewer collisions, particularly in the supermarket. Manual control offered precision but required greater user effort. Voice control, while intuitive, resulted in longer distances traveled and higher collision rates in complex scenarios like the city. Motion sickness levels varied across scenarios, with higher discomfort reported in the city during voice and automatic control. Participant feedback, gathered via a Likert scale questionnaire, highlighted the potential of VR simulation for evaluating user comfort and performance. This research underscores the advantages of VR-based testing for rapid prototyping and user-centered design, offering valuable insights into improving wheelchair control systems. Future work will explore adaptive algorithms to enhance usability and accessibility in real world applications.",20250115,"Pedroza-Santiago, Enrique Antonio ; Quiroz-Ibarra, José Emilio ; Bojorges-Valdez, Erik René ; Padilla-Castañeda, Miguel Ángel",Article,Academic Journal,Jan2025,true,Sensors (14248220),Motion sickness ; Quasimolecules ; User interfaces ; Rapid prototyping ; Disabilities,JOUR,,,1424-8220,,,,,eng,MDPI,,530,,25,2,10.3390/s25020530,,1XDI,,https://research.ebsco.com/plink/772b3126-5a4b-36d1-8c3b-f4ec889e4c31,,,,,"Enrique Antonio Pedroza-Santiago — Instituto de Investigación Aplicada y Tecnología (InIAT), Universidad Iberoamericana, Ciudad de México C.P. 01376, Mexico | José Emilio Quiroz-Ibarra — Instituto de Investigación Aplicada y Tecnología (InIAT), Universidad Iberoamericana, Ciudad de México C.P. 01376, Mexico | Erik René Bojorges-Valdez — Departamento de Estudios en Ingeniería para la Innovación (DEII), Universidad Iberoamericana, Ciudad de México C.P. 01376, Mexico | Miguel Ángel Padilla-Castañeda — Instituto de Ciencias Aplicadas y Tecnología (ICAT), Universidad Nacional Autónoma de México, Ciudad de México C.P. 04510, Mexico",
Academic Search Ultimate,asn,176219040,A fuzzy description logic based IoT framework: Formal verification and end user programming.,"The Internet of Things (IoT) has become one of the most popular technologies in recent years. Advances in computing capabilities, hardware accessibility, and wireless connectivity make possible communication between people, processes, and devices for all kinds of applications and industries. However, the deployment of this technology is confined almost entirely to tech companies, leaving end users with only access to specific functionalities. This paper presents a framework that allows users with no technical knowledge to build their own IoT applications according to their needs. To this end, a framework consisting of two building blocks is presented. A friendly interface block lets users tell the system what to do using simple operating rules such as ""if the temperature is cold, turn on the heater."" On the other hand, a fuzzy logic reasoner block built by experts translates the ambiguity of human language to specific actions to the actuators, such as ""call the police."" The proposed system can also detect and inform the user if the inserted rules have inconsistencies in real time. Moreover, a formal model is introduced, based on fuzzy description logic, for the consistency of IoT systems. Finally, this paper presents various experiments using a fuzzy logic reasoner to show the viability of the proposed framework using a smart-home IoT security system as an example.",20240322,"Pérez-Gaspar, Miguel ; Gomez, Javier ; Bárcenas, Everardo ; Garcia, Francisco",Article,Academic Journal,3/22/2024,true,PLoS ONE,Description logics ; Fuzzy logic ; Formal verification ; High technology industries ; Internet of things ; Citizen crime reporting,JOUR,,,1932-6203,,,,,eng,Public Library of Science,21,1,21,19,3,10.1371/journal.pone.0296655,,78BE,,https://research.ebsco.com/plink/81a994ab-b7b2-3f7e-ab78-c0cf17ddfafc,,,,,"Miguel Pérez-Gaspar — Department of Telecommunications, National Autonomous University of Mexico, Mexico City, Mexico | Javier Gomez — Department of Telecommunications, National Autonomous University of Mexico, Mexico City, Mexico | Everardo Bárcenas — Department of Computer Engineering, National Autonomous University of Mexico, Mexico City, Mexico | Francisco Garcia — Department of Telecommunications, National Autonomous University of Mexico, Mexico City, Mexico",
Academic Search Ultimate,asn,181674750,Towards a Collaborative Game Designer Using the CCDSF Framework.,"The Computational Creative Design Systems Framework (CCDSF) was formulated from a mixed perspective of the fields of design research and computational creativity to describe, analyze, and model Computational Creative Design Systems (CCDSs) either as autonomous agents or as collaborative systems involving two or more design agents in purely computational or human-computer interaction mode. In this paper, we present the first proof-of-concept (PoC) of the CCDSF, demonstrating the incremental construction of a human-computer collaborative CCDS for the design of puzzle-type video games. This CCDS is composed of a computational design agent that evolves through three versions—assistant, apprentice, and creative assistant—each acquiring new technical and creative capabilities and assuming roles with higher levels of collaboration. The system includes a graphical user interface (collaborative environment) that has been conceptualized, implemented, and evaluated following the principles of user interface, user experience, and interaction design. Each building block of the CCDSF was systematically designed, encompassing the top-level experience-dynamics-mechanics design schema down to the underlying perception-action strategies. While further research is needed, our collaborative CCDS, presented as a PoC of the CCDSF, demonstrates its potential to aid human designers in generating viable designs and enhancing their technical and creative performance in various ways.",20250201,"Pérez-Romero, Jesús ; Aguilar, Wendy",Article,Academic Journal,Feb2025,true,New Generation Computing,,JOUR,,,0288-3635,,,,,eng,Springer Nature,51,1,51,43,1,10.1007/s00354-024-00287-w,,P4U,,https://research.ebsco.com/plink/6aba4bf6-df8c-34c0-8418-a7ec5708033d,,,,,"Jesús Pérez-Romero — Posgrado en Ciencia e Ingeniería de la Computación, Universidad Nacional Autónoma de México, 04510, Mexico City, Mexico | Wendy Aguilar — Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Universidad Nacional Autónoma de México, 04510, Mexico City, Mexico",
Academic Search Ultimate,asn,181806066,DensToolKit2: A comprehensive open-source package for analyzing the electron density and its derivative scalar and vector fields.,"In this article, we provide details of the suite DensToolKit-v2, which consists of a set of cross-platform, optionally parallelized programs for analyzing the molecular electron density (ρ), as well as different fields and chemical indices derived from it. Notably, with this version, the user can compute the Non-Covalent Interaction index, the Density Overlap Regions Index, and fields related to single-spin-type molecular orbitals, such as the spin density. In addition, DensToolKit-v2 includes several programs for analyzing other less-known fields, such as the Density Matrix of order 1, the two-electron pair density function, and the Fourier transforms of these fields, that is, functionals in momentum space. A new sub-program to compute integrated properties of each of the fields released in the suite is included. A simple graphical user interface is released, which eases the visualization of ρ critical points topology. Most interestingly, this version includes a program that renders estimations of pK<sub>a</sub>'s of carboxylic acids and pK<sub>b</sub>'s of amines (primary, secondary, and tertiary) through refined relations between experimental data and the molecular electrostatic potential computed at isosurfaces of ρ. Details related to the speed of the programs and a few examples of how to use the program in workflows are discussed, and the source code is released through a git repository under the GPLv3 terms.",20241221,"Solano-Altamirano, J. M. ; Hernández-Pérez, Julio M. ; Sandoval-Lira, J. ; Barroso-Flores, J.",Article,Academic Journal,12/21/2024,true,Journal of Chemical Physics,Graphical user interfaces ; Electron density ; Density matrices ; Electric potential ; Vector fields,JOUR,,,0021-9606,,,,,eng,American Institute of Physics,13,1,13,161,23,10.1063/5.0239835,,33J,,https://research.ebsco.com/plink/4b54ef48-008e-3588-8add-65b232c22671,,,,,"J. M. Solano-Altamirano — Facultad de Ciencias Químicas, Benemérita Universidad Autónoma de Puebla, 14 sur y Av. San Claudio, C.P. 72570 Puebla, Pue., Mexico | Julio M. Hernández-Pérez — Facultad de Ciencias Químicas, Benemérita Universidad Autónoma de Puebla, 14 sur y Av. San Claudio, C.P. 72570 Puebla, Pue., Mexico | J. Sandoval-Lira — Ingeniería en Alimentos, Universidad Tecnológica de Huejotzingo, Camino Real San Mateo S/N, C.P. 74169 Santa Ana Xalmimilulco, Huejotzingo, Pue., Mexico | J. Barroso-Flores — Centro Conjunto de Investigación en Química Sustentable UAEM-UNAM, Toluca de Lerdo 50200, Mexico; Instituto de Química, Universidad Nacional Autónoma de México, Circuito Exterior, Ciudad Universitaria, CDMX 04510, Mexico",
Academic Search Ultimate,asn,184135755,Symmetric Grayscale Image Encryption Based on Quantum Operators with Dynamic Matrices.,"Image encryption is crucial for ensuring the confidentiality and integrity of digital images, preventing unauthorized access and alterations. However, existing encryption algorithms often involve complex mathematical operations or require specialized hardware, which limits their efficiency and practicality. To address these challenges, we propose a novel image encryption scheme based on the emulation of fundamental quantum operators from a multi-braided quantum group in the sense of Durdevich. These operators—coproduct, product, and braiding—are derived from quantum differential geometry and enable the dynamic generation of encryption values, avoiding the need for computationally intensive processes. Unlike quantum encryption methods that rely on physical quantum hardware, our approach simulates quantum behavior through classical computation, enhancing accessibility and efficiency. The proposed method is applied to grayscale images with 8-, 10-, and 12-bit depth per pixel. To validate its effectiveness, we conducted extensive experiments, including visual quality metrics (PSNR, SSIM), randomness evaluation using NIST 800-22, entropy and correlation analysis, key sensitivity tests, and execution time measurements. Additionally, comparative tests against AES encryption demonstrate the advantages of our approach in terms of performance and security. The results show that the proposed method provides a high level of security while maintaining computational efficiency.",20250315,"Olvera-Martinez, Luis ; Cedillo-Hernandez, Manuel ; Diaz-Rodriguez, Carlos Adolfo ; Faustinos-Morales, Leonardo ; Cedillo-Hernandez, Antonio ; Garcia-Ugalde, Francisco Javier",Article,Academic Journal,Mar2025,true,Mathematics (2227-7390),Quantum groups ; Image encryption ; Quantum operators ; Geometric quantization ; Finite groups,JOUR,,,2227-7390,,,,,eng,MDPI,,982,,13,6,10.3390/math13060982,,HE2O,,https://research.ebsco.com/plink/292f3b7e-365d-3d73-8e92-f377f231831c,,,,,"Luis Olvera-Martinez — Instituto Politécnico Nacional, Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Culhuacán, Avenida Santa Ana 1000, San Francisco Culhuacán, Culhuacán CTM V, Coyoacán, Ciudad de México CP 04440, Mexico | Manuel Cedillo-Hernandez — Instituto Politécnico Nacional, Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Culhuacán, Avenida Santa Ana 1000, San Francisco Culhuacán, Culhuacán CTM V, Coyoacán, Ciudad de México CP 04440, Mexico | Carlos Adolfo Diaz-Rodriguez — Independent Researcher, Ciudad de México CP 04440, Mexico | Leonardo Faustinos-Morales — Independent Researcher, Ciudad de México CP 04440, Mexico | Antonio Cedillo-Hernandez — Escuela de Ingeniería y Ciencias, Tecnológico de Monterrey, Av. Eugenio Garza Sada 2501, Monterrey CP 64849, Mexico | Francisco Javier Garcia-Ugalde — Facultad de Ingeniería, Universidad Nacional Autónoma de México (UNAM), Av. Universidad No. 3000, Ciudad Universitaria, Coyoacán, Ciudad de México CP 04510, Mexico",
Academic Search Ultimate,asn,189137826,On the multi-objective hyperparameter optimization of the weighted entropic associative memory.,"This paper presents an application of automatic algorithm configuration to optimize the performance of the Weighted Entropic Associative Memory (W-EAM). This model holds declarative but distributed representations of remembered objects. We apply two state-of-the-art hyperparameter tuning methods—SMAC and SMS-EMOA—to improve W-EAM's recognition accuracy across three domains of increasing complexity: digit recognition, character recognition, and phone recognition in Mexican Spanish. Each domain presents unique challenges in memory structure, data representation, and learning dynamics. We evaluate a multi-objective optimization setting, focusing on the trade-off between precision and recall. Our experiments show that optimized configurations consistently outperform the baseline model, with the largest gains observed in the phone domain. Additionally, a cyclical optimization-learning scheme further enhances performance by iteratively improving both model parameters and training data quality. These results highlight the potential of automated configuration methods in advancing adaptive memory systems and providing practitioners with a range of parameters to use on W-EAM.",20251105,"Rivera, Juan Antonio López ; Castellanos, Carlos Ignacio Hernández ; Morales, Rafael ; Cortés, Luis A. Pineda",Article,Academic Journal,11/5/2025,true,Scientific Reports,,JOUR,,,2045-2322,,,,,eng,Springer Nature,23,1,23,15,1,10.1038/s41598-025-22621-y,,FKQS,,https://research.ebsco.com/plink/3367caa6-2538-3c56-b3ae-b90f87806ce2,,,,,"Juan Antonio López Rivera — Bravos Energía, 06100, Mexico City, Mexico | Carlos Ignacio Hernández Castellanos — Universidad Nacional Autónoma de México, IIMAS, 04510, Mexico City, Mexico | Rafael Morales — Universidad de Guadalajara, SUV, 44130, Guadalajara, Mexico | Luis A. Pineda Cortés — Universidad Nacional Autónoma de México, IIMAS, 04510, Mexico City, Mexico",
Academic Search Ultimate,asn,179970033,Simulation of the behavior of fine and gross motor skills of an individual with motor disabilities.,"We have developed a neural network model that imitates the central nervous system's control of motor sensors (Sánchez-Torres and Rodríguez-Romo in Neurocomputing 581:127511, 2024). Our research explored various levels of connectivity in our neural network related to neuroplasticity in the central nervous system. We have conducted a study comparing healthy individuals to those with motor impairments by utilizing reinforcement learning and transfer entropy. In our previous research (Sánchez-Torres and Rodríguez-Romo in Neurocomputing 581:127511, 2024), we have simulated human walking while encountering obstacles as an instance of gross motor activities. Now, we have used the same model to simulate fine motor activities. Our goal is to identify differences in information transmission between gross and fine motor activities among healthy individuals and those with motor impairments by evaluating the effective connectivity of our network. To regulate learning accuracy in our model, we introduced a variable called numClusterToFire. However, we discovered that the value for this variable requires careful calibration. If the value is too small, agent exploration is insufficient, and network learning is inefficient. Conversely, learning times increase exponentially, often unnecessarily if the value is too large. We conducted simulations for gross and fine motor skills using three different numClusterToFire values and found that as we increased numClusterToFire, the time required for the network to memorize the outputs for each of the objects in the test set also increased. Our findings indicate that in gross motor skills, which do not require precision, changes in the numClusterToFire variable do not affect information transfer behavior. Conversely, in fine motor skills, information transfer decreases as numClusterToFire increases. On the other hand, our model revealed that for healthy and disabled individuals, the transfer of information between the input layer and the first hidden layer is higher for fine motor skills; this important biological fact suggests the influence of external cues in performing this activity successfully. Additionally, our neural network model showed that movements that do not require precision do not necessarily require a high level of neuroplasticity. Increasing neuroplasticity may cause some neurons to transmit more information than others. Whereas, increasing neuroplasticity through practice is essential for precise movements like fine motor skills. We also found that information transfer in the network's hidden layers is similar for fine and gross motor activities, as we observed identical patterns. However, the distribution and proportion of these patterns differ, concluding that more neurons are involved in fine motor activities, and more information is transferred compared to gross motor activities. Finally, a pattern was observed in the transfer of information in the last hidden layer, which is only present in fine motor skills. This pattern is associated with the precision of the movements.",20241121,"Sánchez-Torres, Karla K. ; Rodríguez-Romo, Suemi",Article,Academic Journal,Nov2024,true,Neural Computing & Applications,Artificial neural networks ; Fine motor ability ; Motor ability ; Central nervous system ; Reinforcement learning ; Gross motor ability,JOUR,,,0941-0643,,,,,eng,Springer Nature,20785,20769,17,36,33,10.1007/s00521-024-10267-2,,8HG,,https://research.ebsco.com/plink/4731e3a6-6fa0-32c6-bcd9-a4b831322ca6,,,,,"Karla K. Sánchez-Torres — Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, UNAM, Escolar 3000, C.U., Coyoacán, 04510, Mexico, Mexico | Suemi Rodríguez-Romo — Facultad de Estudios Superiores Cuautitlán, UNAM, Av. Primero de Mayo S/N, Sta. María Guadalupe las Torres, 54740, Cuautitlán Izcalli, Mexico",
